Year,Month,Day,GMT,SWEAT index,Showalter index,LIFTED index,K index,Cross totals index,Vertical totals index,Totals totals index,TLCL,PLCL,CINE,CAPE,PRECIPITABLE WATER,1000-500 THICKNESS,prob,Date
1981,7,19,0,247.0,3.5,-5.0,41.3,23.3,24.1,47.4,298.04,982.5,-15.7,2577.9,65.0,5770,,1981-07-19
1981,7,20,0,242.6,8.0,-2.8,39.7,21.3,23.1,44.4,296.44,931.06,-16.7,867.6,61.0,5830,,1981-07-20
1981,7,21,0,215.7,7.8,-2.6,33.3,19.5,22.5,42.0,296.09,935.95,-3.7,831.8,46.2,5792,,1981-07-21
1981,7,22,0,221.1,5.0,-4.6,36.1,22.1,24.9,47.0,294.91,918.73,-19.0,2833.6,46.5,5758,,1981-07-22
1981,7,23,0,250.8,4.8,-3.2,38.1,23.9,26.1,50.0,291.65,889.92,-72.9,29.1,43.0,5749,,1981-07-23
1981,7,24,0,259.1,4.8,-4.4,38.5,21.9,24.9,46.8,298.88,987.56,-13.6,3521.5,59.9,5803,,1981-07-24
1981,7,25,0,239.4,3.8,-5.8,32.9,21.7,25.3,47.0,299.27,987.53,-7.5,4227.3,60.0,5826,,1981-07-25
1981,7,26,0,221.2,2.9,-6.4,34.9,20.5,25.7,46.2,299.06,985.0,-20.0,4310.0,53.8,5798,,1981-07-26
1981,7,27,0,259.7,2.9,-6.2,40.5,23.1,25.9,49.0,298.88,987.56,-15.3,4086.0,63.5,5783,,1981-07-27
1981,7,28,0,221.1,1.6,-7.6,36.3,22.3,24.5,46.8,299.27,987.53,-1.6,4298.2,57.3,5756,,1981-07-28
1981,7,29,0,270.9,3.1,-6.8,39.7,22.7,26.5,49.2,299.85,984.94,-33.9,3207.5,66.6,5825,,1981-07-29
1981,7,30,0,251.9,3.4,-5.7,40.5,22.1,23.5,45.6,298.74,974.59,-14.0,5639.4,65.2,5791,,1981-07-30
1981,7,31,0,232.2,6.4,-2.9,38.1,22.1,24.3,46.4,294.39,923.87,-22.8,1164.0,49.5,5746,,1981-07-31
1981,8,1,0,242.8,5.4,-3.2,32.9,21.1,24.1,45.2,297.67,983.12,-39.9,1771.1,53.8,5791,,1981-08-01
1981,8,2,0,188.0,7.8,-0.7,32.3,18.3,24.5,42.8,292.52,903.46,-94.5,460.0,42.1,5751,,1981-08-02
1981,8,3,0,271.9,6.9,-3.6,35.5,21.1,23.1,44.2,296.3,938.34,-3.1,2511.7,48.6,5795,,1981-08-03
1981,8,4,0,261.2,6.0,-4.3,38.7,22.5,24.3,46.8,296.1,938.34,-2.3,946.1,50.9,5770,,1981-08-04
1981,8,5,0,289.0,7.8,-3.4,41.3,22.5,23.1,45.6,297.74,947.68,-1.1,1926.0,60.5,5789,,1981-08-05
1981,8,6,0,251.0,5.9,-4.1,32.7,21.7,25.3,47.0,295.42,913.48,-59.2,1290.0,47.6,5769,,1981-08-06
1981,8,7,0,244.2,10.3,2.3,30.7,15.5,23.1,38.6,290.61,860.42,0.0,0.0,40.4,5782,,1981-08-07
1981,8,8,0,365.0,9.6,-1.4,36.7,19.3,20.7,40.0,297.09,938.29,-2.3,13.4,60.6,5796,,1981-08-08
1981,8,9,0,299.7,11.9,3.3,37.3,20.7,22.9,43.6,291.54,878.41,0.0,0.0,55.8,5843,,1981-08-09
1981,8,10,0,266.0,8.8,-2.0,33.7,19.7,22.7,42.4,296.16,923.65,-54.6,442.0,53.7,5842,,1981-08-10
1981,8,11,0,260.2,7.5,-3.1,35.7,19.9,23.3,43.2,296.4,913.35,-29.0,1155.9,52.9,5805,,1981-08-11
1981,8,12,0,276.6,4.6,-6.1,40.3,23.3,25.1,48.4,297.03,931.03,-7.9,2228.3,53.5,5761,,1981-08-12
1981,8,13,0,271.7,5.1,-5.8,40.7,22.7,24.1,46.8,297.67,935.84,-3.4,1001.0,58.0,5741,,1981-08-13
1981,8,14,0,319.5,8.0,-2.9,37.5,21.5,23.1,44.6,297.47,935.87,-20.8,2431.1,56.1,5756,,1981-08-14
1981,8,15,0,305.7,8.3,-1.9,37.3,21.5,22.1,43.6,296.15,949.99,6.3,710.3,52.8,5762,Prob,1981-08-15
1981,8,16,0,215.7,5.3,-3.7,26.5,16.5,25.9,42.4,298.24,982.5,-60.5,66.4,43.8,5824,,1981-08-16
1981,8,17,0,289.4,6.2,-3.5,40.1,22.5,22.9,45.4,299.51,992.6,-7.9,1806.2,70.9,5836,,1981-08-17
1981,8,18,0,271.2,4.3,-7.5,43.9,23.9,25.3,49.2,298.81,930.87,-10.5,4683.3,56.8,5812,,1981-08-18
1981,8,19,0,240.3,3.8,-7.4,36.7,22.5,24.7,47.2,297.99,928.45,-6.0,4827.8,47.0,5775,,1981-08-19
1981,8,24,12,240.4,2.1,-8.8,32.3,19.9,28.1,48.0,301.65,971.54,-48.1,3809.7,53.7,5853,,1981-08-24
1981,8,25,0,289.1,4.9,-5.0,39.9,21.5,24.3,45.8,300.25,984.94,-25.9,795.3,62.1,5803,,1981-08-25
1981,8,26,0,271.7,1.3,-7.8,38.1,24.1,27.1,51.2,298.83,982.44,-13.7,3715.7,59.3,5773,,1981-08-26
1981,8,27,0,204.8,3.6,-4.4,35.3,20.7,25.1,45.8,296.94,972.15,-60.3,1649.9,52.6,5766,,1981-08-27
1981,8,28,0,215.7,4.4,-4.8,36.3,20.1,25.1,45.2,298.83,982.44,-27.6,606.2,61.0,5815,,1981-08-28
1981,8,29,0,265.2,7.2,-2.5,39.9,21.1,21.9,43.0,299.51,992.6,-12.4,1253.7,73.8,5848,,1981-08-29
1981,8,30,0,233.6,3.8,-5.6,36.3,21.7,24.5,46.2,299.31,992.6,-2.8,3117.1,59.1,5800,,1981-08-30
1981,8,31,0,336.4,2.3,-7.3,42.3,25.7,27.3,53.0,299.91,992.57,-16.1,3206.9,60.6,5784,,1981-08-31
1981,9,1,0,240.7,3.9,-6.1,39.1,21.9,23.5,45.4,300.51,994.54,-3.7,4753.0,67.3,5805,,1981-09-01
1981,9,2,0,277.3,2.4,-7.0,42.1,23.5,27.3,50.8,299.13,995.07,-17.0,2437.1,63.0,5801,,1981-09-02
1981,9,3,0,219.1,2.9,-6.6,38.9,21.7,25.7,47.4,299.71,992.57,-19.5,2302.6,58.5,5767,,1981-09-03
1981,9,4,0,314.3,0.6,-7.9,42.9,25.3,27.3,52.6,298.33,995.1,-0.4,3973.0,57.2,5731,,1981-09-04
1981,9,5,0,238.8,5.0,-4.2,38.3,21.5,24.3,45.8,298.66,985.03,-16.6,1774.9,64.0,5804,,1981-09-05
1981,9,6,0,293.3,1.6,-7.8,42.9,24.7,26.3,51.0,299.53,995.07,-0.6,4866.0,64.0,5772,,1981-09-06
1981,9,7,0,266.7,5.6,-3.7,41.9,22.9,23.1,46.0,299.14,997.54,-4.4,1290.9,72.8,5788,,1981-09-07
1981,9,8,0,246.7,5.7,-4.0,35.1,19.3,22.1,41.4,299.71,992.57,-1.1,2122.5,63.0,5802,,1981-09-08
1981,9,9,0,163.1,3.4,-5.8,27.1,15.5,24.9,40.4,298.66,985.03,-21.4,2454.3,48.4,5782,,1981-09-09
1981,9,10,0,209.1,3.8,-5.7,34.1,19.9,23.7,43.6,299.11,992.6,-1.1,2721.6,51.8,5788,,1981-09-10
1981,9,11,0,189.4,2.5,-6.8,33.3,19.5,26.1,45.6,298.91,992.6,-22.6,4019.0,49.6,5764,,1981-09-11
1981,9,12,0,204.8,1.8,-7.1,29.8,21.9,26.1,48.0,298.24,982.5,-8.7,3126.4,44.1,5758,,1981-09-12
1981,9,13,0,229.2,2.2,-7.4,34.5,23.1,25.1,48.2,299.27,987.53,-3.6,3477.8,55.5,5779,,1981-09-13
1981,9,14,0,216.3,1.6,-7.1,31.4,23.5,26.3,49.8,297.91,990.13,-2.2,2367.2,48.3,5755,,1981-09-14
1981,9,15,0,271.4,2.1,-7.5,41.3,24.1,27.3,51.4,298.93,995.1,-20.7,2122.6,63.4,5793,,1981-09-15
1981,9,16,0,138.9,1.6,-7.1,26.7,17.5,22.9,40.4,298.33,995.1,-0.3,2782.9,40.8,5707,,1981-09-16
1981,9,17,0,201.8,3.3,-5.4,35.3,21.7,25.5,47.2,297.67,985.09,-23.7,2252.3,50.2,5764,,1981-09-17
1981,9,18,0,227.6,1.9,-7.1,38.3,23.5,25.9,49.4,298.28,987.59,-3.6,3258.9,56.5,5756,,1981-09-18
1981,9,19,0,299.3,5.4,-3.8,40.7,24.5,25.5,50.0,298.09,987.63,-48.0,0.9,64.5,5825,,1981-09-19
1981,9,20,0,261.0,4.0,-5.0,38.1,24.1,24.9,49.0,298.27,985.06,-5.6,3044.5,58.6,5778,,1981-09-20
1981,9,21,0,232.6,3.2,-6.0,37.5,22.9,26.1,49.0,298.52,992.63,-17.1,2366.3,57.3,5793,,1981-09-21
1981,9,22,0,219.1,4.5,-4.4,34.1,21.3,24.3,45.6,297.99,977.31,-20.8,1506.9,56.6,5790,,1981-09-22
1981,9,23,0,206.1,3.8,-5.4,32.3,19.9,23.7,43.6,298.83,982.44,-6.5,2288.3,51.5,5790,,1981-09-23
1981,9,24,0,332.2,-0.9,-9.9,37.7,24.7,29.1,53.8,298.51,971.94,-28.7,3127.1,49.4,5797,,1981-09-24
1981,9,25,0,402.7,2.4,-7.2,46.9,25.3,28.9,54.2,299.62,982.38,-82.7,4354.6,71.2,5817,,1981-09-25
1981,9,26,0,502.5,4.0,-4.2,43.9,25.7,26.1,51.8,297.27,985.12,-2.1,14.0,59.5,5770,,1981-09-26
1981,9,27,0,263.0,4.2,-5.0,39.5,23.3,23.9,47.2,298.52,992.63,-4.2,3201.3,65.1,5788,,1981-09-27
1981,9,28,0,205.4,1.1,-7.5,20.8,21.7,26.1,47.8,297.89,987.63,-2.2,2961.7,41.9,5750,,1981-09-28
1981,9,29,0,188.2,4.6,-4.3,26.3,16.3,23.3,39.6,298.28,987.59,-3.6,2038.3,42.0,5775,,1981-09-29
1981,9,30,0,264.4,3.0,-4.4,40.5,23.9,26.9,50.8,295.85,980.12,-60.1,784.1,55.7,5764,,1981-09-30
1981,10,1,0,158.8,1.6,-6.7,12.8,17.5,26.1,43.6,297.84,986.45,-47.0,2750.0,37.0,5744,,1981-10-01
1981,10,2,0,212.0,5.2,-2.8,34.1,19.5,22.3,41.8,296.87,966.78,-22.7,3042.5,50.5,5753,,1981-10-02
1981,10,3,0,157.2,6.9,-1.2,17.8,14.3,21.3,35.6,296.83,980.03,-17.5,1066.9,36.8,5764,,1981-10-03
1981,10,4,0,141.3,6.9,-1.2,13.4,12.7,20.7,33.4,296.63,964.1,-69.4,1635.5,36.8,5766,,1981-10-04
1981,10,5,0,31.0,8.5,0.9,-0.8,1.8,19.9,21.7,295.96,972.27,-31.0,323.3,25.8,5754,,1981-10-05
1981,10,6,0,42.7,9.2,2.4,13.2,-2.8,19.7,16.9,294.56,969.8,-58.6,155.5,28.3,5760,,1981-10-06
1981,10,7,0,48.5,9.6,3.3,7.4,-0.2,21.7,21.5,293.39,956.41,-128.4,38.9,29.0,5770,,1981-10-07
1981,10,8,0,27.2,10.6,3.8,0.6,1.7,21.3,23.0,294.1,964.52,-130.2,12.2,25.4,5782,,1981-10-08
1981,10,9,0,155.3,5.4,-1.3,17.2,17.9,22.7,40.6,294.67,980.24,-24.1,104.8,34.4,5728,,1981-10-09
1981,10,10,0,93.9,6.4,0.4,10.2,11.9,20.5,32.4,293.35,967.33,-39.2,146.3,29.7,5736,,1981-10-10
1981,10,11,0,147.5,13.0,6.4,10.0,11.5,22.9,34.4,293.35,967.33,0.0,0.0,35.2,5834,,1981-10-11
1981,10,12,0,157.1,5.6,-1.6,17.0,18.1,21.5,39.6,295.28,982.74,-11.9,280.4,35.1,5732,,1981-10-12
1981,10,13,0,179.4,4.1,-2.8,28.9,19.5,23.7,43.2,294.64,961.69,-30.7,1334.8,37.9,5715,,1981-10-13
1981,10,14,0,94.5,1.6,-6.0,26.3,13.3,26.3,39.6,295.72,955.95,-53.5,2156.5,36.5,5733,,1981-10-14
1981,10,15,0,159.7,2.0,-4.1,29.4,20.7,24.5,45.2,294.0,972.52,-18.2,1184.6,35.7,5688,,1981-10-15
1981,10,16,0,184.6,2.5,-5.0,29.6,21.5,23.9,45.4,296.1,987.72,-2.5,1621.3,39.9,5714,,1981-10-16
1981,10,17,0,89.9,5.5,-0.6,5.2,13.1,21.9,35.0,293.43,959.18,-33.8,101.7,26.9,5722,,1981-10-17
1981,10,18,0,47.3,7.6,2.0,-0.6,8.1,21.5,29.6,292.53,964.77,0.0,0.0,27.1,5740,,1981-10-18
1981,10,19,0,126.4,8.5,2.2,6.6,13.5,20.3,33.8,293.43,959.18,-74.7,52.0,32.0,5752,,1981-10-19
1981,10,20,0,67.3,7.8,1.5,2.2,9.9,20.7,30.6,293.55,967.3,-76.5,52.8,25.2,5750,,1981-10-20
1981,10,21,0,133.6,9.4,4.7,5.6,15.3,19.5,34.8,290.73,948.59,-113.5,21.3,30.1,5742,,1981-10-21
1981,10,22,0,127.5,9.3,3.6,1.4,12.9,18.5,31.4,292.6,970.08,-55.3,5.0,28.7,5752,,1981-10-22
1981,10,23,0,146.7,8.2,2.9,6.4,15.7,20.7,36.4,291.2,942.73,0.0,0.0,28.4,5749,,1981-10-23
1981,10,24,0,184.1,9.2,3.1,12.0,18.3,22.3,40.6,292.5,962.08,-105.3,0.5,36.6,5778,,1981-10-24
1981,10,25,0,188.3,5.8,-1.2,34.9,20.9,24.9,45.8,294.02,959.06,-114.3,102.9,42.7,5763,,1981-10-25
1981,10,26,0,150.9,3.0,-3.8,30.3,20.3,24.5,44.8,294.68,982.77,-16.7,842.7,39.9,5696,,1981-10-26
1981,10,27,0,223.1,6.2,0.8,39.1,22.7,24.9,47.6,291.27,936.84,-195.3,2.2,50.7,5731,,1981-10-27
1981,10,28,0,158.8,4.5,-1.3,26.4,18.9,23.9,42.8,292.37,953.84,-70.0,209.4,36.9,5714,,1981-10-28
1981,10,29,0,167.1,7.7,2.3,25.5,16.1,25.5,41.6,290.95,939.9,0.0,0.0,39.4,5770,,1981-10-29
1981,10,30,0,40.7,7.5,2.9,16.3,4.4,23.9,28.3,288.92,919.33,0.0,0.0,22.9,5735,,1981-10-30
1981,10,31,0,52.4,5.6,0.9,13.8,8.2,23.9,32.1,290.59,965.1,0.0,0.0,22.4,5695,,1981-10-31
1981,11,1,0,71.6,4.6,0.4,17.6,12.3,24.9,37.2,291.29,987.79,0.0,0.0,24.3,5671,,1981-11-01
1981,11,2,0,137.8,9.9,5.8,20.0,14.1,24.1,38.2,288.27,931.84,0.0,0.0,27.1,5747,,1981-11-02
1981,11,3,0,175.1,7.0,1.2,14.6,17.7,23.5,41.2,292.42,956.62,0.0,0.0,32.8,5759,,1981-11-03
1981,11,4,0,196.6,4.8,-2.3,27.6,20.7,23.9,44.6,294.98,972.4,-58.8,674.9,41.2,5749,,1981-11-04
1981,11,5,0,193.4,3.6,-3.2,24.6,19.9,24.3,44.2,295.18,972.37,-38.3,1197.0,36.4,5699,,1981-11-05
1981,11,6,0,232.2,8.5,4.3,21.4,23.9,24.7,48.6,288.08,916.49,0.0,0.0,38.5,5737,,1981-11-06
1981,11,7,0,114.8,3.6,-1.2,18.2,16.9,27.1,44.0,290.52,959.73,-184.9,33.1,29.6,5678,,1981-11-07
1981,11,8,0,62.1,9.1,4.7,2.2,4.0,23.7,27.7,289.66,954.45,-345.8,0.3,22.9,5713,,1981-11-08
1981,11,9,0,54.3,9.1,5.0,5.2,3.8,22.9,26.7,289.23,951.77,-220.5,2.1,23.9,5706,,1981-11-09
1981,11,10,0,86.0,6.9,2.6,7.4,12.5,21.9,34.4,289.86,970.47,0.0,0.0,27.8,5706,,1981-11-10
1981,11,11,0,82.2,8.2,4.0,9.2,10.1,21.3,31.4,289.8,965.23,0.0,0.0,23.9,5679,,1981-11-11
1981,11,12,0,56.3,4.5,0.7,9.4,1.0,23.3,24.3,289.27,954.51,-89.3,96.6,20.0,5633,,1981-11-12
1981,11,13,0,141.3,4.7,1.4,9.6,18.7,22.3,41.0,288.5,954.7,-70.2,32.5,22.0,5622,,1981-11-13
1981,11,14,0,112.1,5.0,1.3,21.0,14.9,26.7,41.6,288.32,943.53,-204.8,9.4,24.6,5662,,1981-11-14
1981,11,15,0,75.7,9.4,8.4,11.0,9.0,22.3,31.3,282.75,902.66,0.0,0.0,19.1,5660,,1981-11-15
1981,11,16,0,105.5,11.1,9.2,11.8,13.5,20.3,33.8,284.42,914.84,0.0,0.0,29.3,5694,,1981-11-16
1981,11,17,0,125.5,10.7,7.2,13.4,15.9,18.3,34.2,288.12,954.79,0.0,0.0,33.7,5718,,1981-11-17
1981,11,18,0,104.4,7.3,4.0,9.0,16.9,23.9,40.8,288.91,975.75,0.0,0.0,24.4,5680,,1981-11-18
1981,11,19,0,154.8,9.7,6.0,9.2,17.7,21.3,39.0,288.26,940.66,0.0,0.0,31.6,5713,,1981-11-19
1981,11,20,0,51.7,10.9,7.7,7.6,8.1,20.7,28.8,288.44,965.47,0.0,0.0,26.2,5708,,1981-11-20
1981,11,21,0,36.9,10.1,8.0,6.8,7.0,24.5,31.5,284.95,920.85,0.0,0.0,18.5,5712,,1981-11-21
1981,11,22,0,72.5,7.9,6.9,11.2,14.1,24.5,38.6,282.65,899.4,0.0,0.0,19.3,5685,,1981-11-22
1981,11,23,0,42.7,11.7,11.0,8.4,7.6,23.3,30.9,283.2,927.63,0.0,0.0,18.9,5686,,1981-11-23
1981,11,24,0,34.9,8.7,8.3,12.0,11.5,25.5,37.0,280.61,868.55,0.0,0.0,15.5,5663,,1981-11-24
1981,11,25,0,44.6,12.8,12.6,6.6,4.4,20.7,25.1,283.37,947.71,0.0,0.0,18.2,5673,,1981-11-25
1981,11,26,0,52.4,12.4,11.7,7.0,-2.0,21.9,19.9,283.26,930.56,0.0,0.0,15.2,5685,,1981-11-26
1981,11,27,0,44.6,12.3,11.7,7.8,7.0,21.1,28.1,283.51,944.87,0.0,0.0,17.2,5669,,1981-11-27
1981,11,28,0,106.1,11.7,10.1,9.4,13.3,17.3,30.6,286.36,976.06,-32.6,0.1,20.1,5659,,1981-11-28
1981,11,29,0,54.3,9.3,8.1,10.6,8.6,23.1,31.7,284.21,930.22,-113.0,0.5,17.1,5651,,1981-11-29
1981,11,30,0,78.8,9.0,8.0,8.8,13.7,21.7,35.4,283.1,915.39,0.0,0.0,16.6,5660,,1981-11-30
1981,12,1,0,93.6,8.3,8.3,10.6,16.7,22.1,38.8,285.59,996.8,0.0,0.0,20.6,5657,,1981-12-01
1981,12,2,0,44.6,11.3,10.6,2.8,4.6,18.5,23.1,282.01,903.03,0.0,0.0,17.8,5658,,1981-12-02
1981,12,3,0,100.7,6.9,4.7,12.2,17.1,20.5,37.6,286.29,949.69,0.0,0.0,22.4,5642,,1981-12-03
1981,12,4,0,132.7,9.3,7.6,10.8,15.5,20.1,35.6,285.03,932.91,-151.5,0.3,23.0,5646,,1981-12-04
1981,12,5,0,210.3,9.9,7.6,24.4,22.5,25.5,48.0,286.1,949.75,0.0,0.0,28.7,5693,,1981-12-05
1981,12,6,0,34.9,9.8,7.8,5.2,7.4,21.1,28.5,285.16,929.92,0.0,0.0,21.3,5678,,1981-12-06
1981,12,7,0,50.4,4.8,3.0,23.4,9.2,30.1,39.3,285.22,932.85,0.0,0.0,21.2,5643,,1981-12-07
1981,12,8,0,161.8,4.3,0.9,33.1,22.1,24.7,46.8,287.76,934.98,0.0,0.0,40.5,5674,,1981-12-08
1981,12,9,0,181.0,4.4,1.1,35.5,23.5,24.5,48.0,288.13,943.59,0.0,0.0,39.8,5645,,1981-12-09
1981,12,10,0,349.2,6.7,2.0,35.5,21.9,24.7,46.6,290.94,988.02,0.0,0.0,45.0,5682,,1981-12-10
1981,12,11,0,249.1,9.8,6.4,28.9,20.9,21.1,42.0,288.91,975.75,-6.6,2.2,42.5,5688,,1981-12-11
1981,12,12,0,138.2,9.7,7.4,23.2,17.5,20.9,38.4,287.35,978.44,0.0,0.0,30.2,5628,,1981-12-12
1981,12,13,0,114.0,8.4,5.7,9.6,13.9,18.7,32.6,287.63,962.97,-35.8,4.8,26.4,5627,,1981-12-13
1981,12,14,0,64.0,9.4,9.0,6.2,9.4,22.1,31.5,283.23,939.32,0.0,0.0,20.3,5627,,1981-12-14
1981,12,15,0,79.5,8.0,8.2,7.8,11.6,21.9,33.5,281.94,922.07,0.0,0.0,20.7,5606,,1981-12-15
1981,12,16,0,104.1,9.2,9.3,10.4,14.3,22.5,36.8,282.7,942.31,0.0,0.0,20.8,5607,,1981-12-16
1981,12,17,0,87.3,10.5,11.6,6.2,2.2,20.3,22.5,281.17,942.76,0.0,0.0,16.6,5593,,1981-12-17
1981,12,18,0,89.2,7.0,6.5,17.0,11.0,24.9,35.9,282.76,924.79,0.0,0.0,18.3,5629,,1981-12-18
1981,12,19,0,64.0,10.8,11.7,9.4,5.0,21.9,26.9,282.01,948.04,0.0,0.0,15.5,5574,,1981-12-19
1981,12,20,0,92.5,12.7,12.8,12.8,11.1,28.7,39.8,282.51,942.37,0.0,0.0,20.7,5623,,1981-12-20
1981,12,21,0,139.1,9.1,8.0,25.5,15.9,21.9,37.8,284.33,936.08,0.0,0.0,27.7,5608,,1981-12-21
1981,12,22,0,151.1,14.5,14.0,-0.4,12.9,16.7,29.6,283.23,939.32,0.0,0.0,24.8,5626,,1981-12-22
1981,12,23,0,73.7,14.0,14.1,-9.2,6.8,17.7,24.5,282.88,955.98,0.0,0.0,20.0,5648,,1981-12-23
1981,12,24,0,95.1,12.2,13.0,-6.2,-0.2,20.3,20.1,278.08,870.22,0.0,0.0,14.7,5640,,1981-12-24
1981,12,25,0,79.5,14.1,15.2,-6.0,-2.4,20.1,17.7,279.79,919.88,0.0,0.0,13.7,5638,,1981-12-25
1982,1,1,12,79.5,8.2,15.2,-6.0,9.9,20.1,30.0,283.54,893.86,73.0,0.0,0.0,5638,Prob,1982-01-01
1982,1,5,0,54.3,6.8,5.4,-1.4,11.8,26.5,38.3,284.19,939.01,0.0,0.0,18.3,5707,,1982-01-05
1982,1,6,0,85.4,7.5,4.8,4.4,9.4,26.3,35.7,287.5,970.81,0.0,0.0,19.4,5678,,1982-01-06
1982,1,7,0,112.0,5.4,4.5,10.4,18.5,25.7,44.2,284.27,933.18,0.0,0.0,22.4,5596,,1982-01-07
1982,1,8,0,115.7,3.6,1.7,13.0,21.3,27.5,48.8,285.58,941.45,-176.6,1.5,23.6,5640,,1982-01-08
1982,1,9,0,154.2,5.0,3.4,14.2,22.1,24.3,46.4,285.28,935.78,0.0,0.0,20.7,5617,,1982-01-09
1982,1,10,0,217.2,3.4,-1.1,17.8,24.3,26.1,50.4,290.95,990.46,-112.7,184.6,31.1,5653,,1982-01-10
1982,1,11,0,243.7,2.3,-1.6,17.8,24.1,27.3,51.4,289.88,973.07,-112.2,130.2,26.3,5645,,1982-01-11
1982,1,12,0,127.9,3.7,1.0,25.0,19.3,25.9,45.2,287.85,965.56,-93.8,46.2,27.4,5604,,1982-01-12
1982,1,13,0,151.4,3.9,2.4,24.6,22.1,24.9,47.0,285.67,947.07,0.0,0.0,24.1,5596,,1982-01-13
1982,1,14,0,157.3,7.7,7.2,10.2,20.1,24.5,44.6,282.62,918.72,0.0,0.0,22.5,5631,,1982-01-14
1982,1,15,0,191.5,7.6,6.5,25.8,20.7,24.1,44.8,284.62,941.73,0.0,0.0,27.8,5633,,1982-01-15
1982,1,16,0,178.5,11.3,9.5,7.6,15.5,20.3,35.8,286.43,960.53,0.0,0.0,26.4,5626,,1982-01-16
1982,1,17,0,183.3,7.6,6.3,7.0,20.5,21.9,42.4,285.68,963.33,0.0,0.0,23.7,5631,,1982-01-17
1982,1,18,0,103.5,13.1,12.9,-4.8,10.9,19.5,30.4,283.44,953.14,0.0,0.0,17.2,5649,,1982-01-18
1982,1,19,0,73.7,13.2,13.9,-6.2,-0.4,22.1,21.7,279.4,897.72,0.0,0.0,12.8,5669,,1982-01-19
1982,1,20,0,146.6,9.5,8.3,10.6,16.9,20.1,37.0,285.14,950.0,0.0,0.0,24.5,5638,,1982-01-20
1982,1,21,0,79.5,13.4,13.5,-1.0,-4.6,20.7,16.1,282.06,928.02,0.0,0.0,14.6,5645,,1982-01-21
1982,1,22,0,94.4,8.3,7.5,4.4,13.5,23.7,37.2,283.89,933.3,0.0,0.0,20.8,5638,,1982-01-22
1982,1,23,0,167.2,5.6,2.5,30.6,20.3,24.7,45.0,287.84,949.33,-143.3,0.4,31.5,5639,,1982-01-23
1982,1,24,0,268.9,-0.8,-5.5,34.2,25.1,28.7,53.8,291.93,985.49,-45.3,1135.5,31.6,5619,,1982-01-24
1982,1,25,0,122.1,1.2,-2.5,12.0,20.3,27.3,47.6,288.56,946.3,-96.4,417.0,22.9,5618,,1982-01-25
1982,1,26,0,50.9,3.9,0.7,6.0,13.7,26.1,39.8,287.84,949.33,-256.4,25.5,21.1,5636,,1982-01-26
1982,1,27,0,72.9,6.8,4.8,4.4,15.7,24.7,40.4,285.63,944.29,0.0,0.0,20.7,5657,,1982-01-27
1982,1,28,0,127.3,5.0,3.5,10.2,19.9,25.3,45.2,284.72,927.05,0.0,0.0,21.7,5626,,1982-01-28
1982,1,29,0,129.4,7.2,5.5,9.8,17.5,25.9,43.4,286.07,963.27,0.0,0.0,19.0,5641,,1982-01-29
1982,1,30,0,121.5,8.2,6.5,21.6,16.9,24.3,41.2,283.96,911.85,0.0,0.0,26.1,5651,,1982-01-30
1982,1,31,0,139.8,5.8,5.1,25.8,21.5,25.1,46.6,283.32,924.55,0.0,0.0,23.2,5609,,1982-01-31
1982,2,1,0,194.3,4.1,3.4,34.2,24.1,26.5,50.6,286.43,975.89,0.0,0.0,33.9,5607,,1982-02-01
1982,2,2,0,202.6,4.2,1.5,28.9,22.7,26.1,48.8,288.56,983.29,-87.0,36.2,28.5,5607,,1982-02-02
1982,2,3,0,122.0,3.2,1.7,14.2,21.9,25.1,47.0,285.72,949.84,-73.2,8.9,22.8,5604,,1982-02-03
1982,2,4,0,169.3,2.4,-0.7,31.9,22.1,26.3,48.4,288.8,962.75,-62.9,273.2,33.1,5597,,1982-02-04
1982,2,5,0,300.9,-1.1,-4.0,31.5,26.7,27.7,54.4,289.55,985.67,-8.2,622.3,28.8,5556,,1982-02-05
1982,2,6,0,87.3,5.9,5.7,5.6,10.0,20.3,30.3,284.05,941.91,-78.9,6.1,17.0,5569,,1982-02-06
1982,2,7,0,142.1,6.3,6.8,9.0,18.5,23.1,41.6,281.44,909.77,0.0,0.0,21.0,5569,,1982-02-07
1982,2,8,0,173.3,8.0,7.6,15.2,18.7,24.3,43.0,284.36,950.18,0.0,0.0,26.5,5619,,1982-02-08
1982,2,9,0,93.6,9.7,10.3,-0.4,12.1,20.9,33.0,282.06,928.02,0.0,0.0,16.5,5593,,1982-02-09
1982,2,10,0,69.7,8.7,8.1,8.8,12.7,21.9,34.6,284.05,941.91,0.0,0.0,19.1,5627,,1982-02-10
1982,2,11,0,108.6,16.1,16.5,11.2,-4.2,19.7,15.5,280.05,900.71,0.0,0.0,16.7,5682,,1982-02-11
1982,2,12,0,95.1,6.8,7.6,12.0,7.2,27.9,35.1,280.88,910.05,0.0,0.0,12.9,5613,,1982-02-12
1982,2,13,0,243.7,0.8,-3.9,35.4,23.5,27.1,50.6,291.94,987.96,-28.4,977.8,34.3,5621,,1982-02-13
1982,2,14,0,278.2,0.2,-5.3,34.2,25.5,26.5,52.0,293.75,995.22,-0.9,0.3,35.3,5631,,1982-02-14
1982,2,15,0,200.3,4.8,3.2,20.0,24.1,26.1,50.2,284.76,920.94,0.0,0.0,25.1,5646,,1982-02-15
